 2.682521E-02  5.680734E-04  4.873332E-06
 2.399688E-02  3.814493E-04  2.685598E-06
 2.560486E-02  4.815583E-04  3.806524E-06
 2.234502E-02  2.941640E-04  1.820643E-06
 2.096744E-02  2.326356E-04  1.281403E-06
 1.941376E-02  1.745795E-04  8.336778E-07
 1.779609E-02  1.257496E-04  5.099691E-07
 1.601650E-02  8.414762E-05  2.794547E-07
 1.325984E-02  4.056917E-05  9.367815E-08
 1.127127E-02  2.150566E-05  3.617201E-08
 9.924201E-03  1.303859E-05  1.696672E-08
 8.548012E-03  7.230215E-06  7.118665E-09
 7.926833E-03  5.362792E-06  4.548052E-09
 6.770817E-03  2.868713E-06  1.747573E-09
 5.320973E-03  1.099423E-06  4.243975E-10
 4.585142E-03  6.074086E-07  1.671786E-10
 4.067792E-03  3.767407E-07  7.427725E-11
 3.704706E-03  2.593487E-07  5.043575E-11
 3.488794E-03  2.040660E-07  3.459986E-11
 3.314134E-03  1.661954E-07  2.875746E-11
 3.138920E-03  1.338119E-07  1.337860E-11
 2.964355E-03  1.064213E-07  2.072773E-11
 2.788802E-03  8.341913E-08  3.335786E-12
 2.614515E-03  6.442724E-08  1.099827E-11
 2.439237E-03  4.884795E-08  -3.707256E-13
 2.216780E-03  3.332353E-08  2.279223E-12
 2.011839E-03  2.261375E-08  1.364757E-12
 1.806319E-03  1.468913E-08  1.795592E-12
 1.529180E-03  7.555678E-09  -1.418572E-13
 1.321362E-03  4.214065E-09  -1.269802E-12
 1.141519E-03  2.345042E-09  -4.095736E-13
 9.515302E-04  1.131263E-09  -6.953172E-14
 7.545453E-04  4.455544E-10  4.401354E-13
 5.632643E-04  1.386328E-10  1.928346E-13
 3.512961E-04  2.160493E-11  -1.483693E-13
 0.1948035  7.245710E-02  6.671186E-03
 0.1569090  5.076601E-02  3.922987E-03
 0.1381295  4.064883E-02  2.818324E-03
 0.1173315  3.009751E-02  1.803249E-03
 0.1060126  2.471486E-02  1.345828E-03
 8.962012E-02  1.748890E-02  8.053585E-04
 6.980440E-02  9.925411E-03  3.471650E-04
 6.465408E-02  8.226552E-03  2.626222E-04
 5.826783E-02  6.304602E-03  1.767822E-04
 5.607228E-02  5.695102E-03  1.519609E-04
 5.309152E-02  4.912498E-03  1.219437E-04
 4.635068E-02  3.345877E-03  6.881658E-05
 4.140854E-02  2.388930E-03  4.164483E-05
 3.648769E-02  1.606384E-03  2.303496E-05
 3.580971E-02  1.512128E-03  2.104629E-05
 3.453235E-02  1.343483E-03  1.763927E-05
 3.064706E-02  9.016190E-04  9.722087E-06
 3.284562E-02  1.138599E-03  1.377661E-05
 2.841550E-02  6.950784E-04  6.589878E-06
 2.657457E-02  5.495443E-04  4.637087E-06
 2.451917E-02  4.122800E-04  3.016920E-06
 2.240106E-02  2.968784E-04  1.845879E-06
 2.009444E-02  1.985995E-04  1.011294E-06
 1.656435E-02  9.570643E-05  3.389539E-07
 1.404497E-02  5.071913E-05  1.306958E-07
 1.234918E-02  3.074600E-05  6.176972E-08
 1.062361E-02  1.704622E-05  2.559486E-08
 9.847006E-03  1.264280E-05  1.637553E-08
 8.404701E-03  6.762461E-06  6.396914E-09
 6.599757E-03  2.591267E-06  1.496634E-09
 5.685347E-03  1.431569E-06  5.994772E-10
 5.043134E-03  8.879427E-07  2.928719E-10
 4.592277E-03  6.112119E-07  1.727316E-10
 4.324771E-03  4.809785E-07  1.411091E-10
 4.107578E-03  3.916392E-07  8.277545E-11
 3.890525E-03  3.153663E-07  5.726562E-11
 3.673612E-03  2.507710E-07  5.170789E-11
 3.456600E-03  1.966386E-07  3.682587E-11
 3.239858E-03  1.518185E-07  2.720793E-11
 3.023065E-03  1.151409E-07  1.301249E-11
 2.746567E-03  7.850970E-08  -5.720607E-13
 2.492962E-03  5.328723E-08  2.750097E-12
 2.237227E-03  3.459422E-08  -3.836203E-12
 1.895103E-03  1.780665E-08  3.161054E-13
 1.637412E-03  9.933288E-09  -1.910060E-12
 1.414444E-03  5.529286E-09  2.617854E-13
 1.178236E-03  2.664907E-09  -5.454742E-13
 9.325470E-04  1.046103E-09  -4.894050E-13
 6.970990E-04  3.260322E-10  1.923591E-13
 4.390195E-04  5.173064E-11  -2.723606E-14
 0.3404121  0.1650817  2.322445E-02
 0.2682001  0.1177685  1.385760E-02
 0.2320493  9.501187E-02  1.001874E-02
 0.1920643  7.084160E-02  6.449907E-03
 0.1704660  5.835165E-02  4.827840E-03
 0.1396183  4.143228E-02  2.899469E-03
 0.1035102  2.356508E-02  1.253919E-03
 9.444001E-02  1.953486E-02  9.491406E-04
 8.343055E-02  1.497037E-02  6.393095E-04
 7.971362E-02  1.352202E-02  5.496361E-04
 7.472860E-02  1.166200E-02  4.411651E-04
 6.373934E-02  7.938247E-03  2.490552E-04
 5.595865E-02  5.664303E-03  1.507380E-04
 4.846574E-02  3.805922E-03  8.338189E-05
 4.745414E-02  3.582197E-03  7.618610E-05
 4.556208E-02  3.181970E-03  6.385347E-05
 3.991923E-02  2.133902E-03  3.519086E-05
 4.309161E-02  2.695894E-03  4.987255E-05
 3.675437E-02  1.644360E-03  2.385175E-05
 3.418472E-02  1.299600E-03  1.678571E-05
 3.135827E-02  9.745910E-04  1.092051E-05
 2.849078E-02  7.014993E-04  6.680979E-06
 2.541709E-02  4.690658E-04  3.659937E-06
 2.080209E-02  2.259008E-04  1.226493E-06
 1.756500E-02  1.196660E-04  4.733878E-07
 1.540817E-02  7.252304E-05  2.235700E-07
 1.322856E-02  4.019847E-05  9.233558E-08
 1.225196E-02  2.981126E-05  5.894112E-08
 1.044440E-02  1.594324E-05  2.307197E-08
 8.191557E-03  6.108387E-06  5.502207E-09
 7.053476E-03  3.374563E-06  2.299403E-09
 6.254602E-03  2.092868E-06  1.081926E-09
 5.694410E-03  1.440549E-06  6.206500E-10
 5.361873E-03  1.133488E-06  4.419279E-10
 5.092440E-03  9.230437E-07  3.136528E-10
 4.823158E-03  7.432756E-07  2.234361E-10
 4.553958E-03  5.910236E-07  1.838727E-10
 4.284468E-03  4.633977E-07  1.141844E-10
 4.015790E-03  3.578024E-07  9.374397E-11
 3.747140E-03  2.713934E-07  6.405868E-11
 3.404155E-03  1.850432E-07  1.676336E-11
 3.089402E-03  1.255802E-07  1.206867E-11
 2.773230E-03  8.157038E-08  1.123241E-11
 2.348306E-03  4.196275E-08  1.475615E-12
 2.028739E-03  2.340783E-08  -4.475100E-12
 1.753329E-03  1.303760E-08  3.672750E-12
 1.461325E-03  6.288710E-09  2.173147E-12
 1.156643E-03  2.469826E-09  6.742820E-13
 8.643277E-04  7.689554E-10  7.062969E-13
 5.448884E-04  1.217817E-10  -1.134216E-13
 0.5961001  0.3440087  7.551139E-02
 0.4743640  0.2571919  4.668255E-02
 0.4095595  0.2120690  3.432159E-02
 0.3352450  0.1616292  2.247932E-02
 0.2941915  0.1345477  1.696944E-02
 0.2349173  9.678915E-02  1.030230E-02
 0.1657181  5.567071E-02  4.500857E-03
 0.1486191  4.623934E-02  3.413769E-03
 0.1281675  3.549854E-02  2.304285E-03
 0.1213590  3.207864E-02  1.982331E-03
 0.1123202  2.767925E-02  1.592339E-03
 9.284600E-02  1.885045E-02  9.001884E-04
 7.952227E-02  1.344884E-02  5.452277E-04
 6.714261E-02  9.031690E-03  3.017350E-04
 6.550952E-02  8.499914E-03  2.757049E-04
 6.248134E-02  7.548691E-03  2.310964E-04
 5.366334E-02  5.058516E-03  1.273800E-04
 5.858051E-02  6.393607E-03  1.805111E-04
 4.886510E-02  3.896082E-03  8.634376E-05
 4.505027E-02  3.077847E-03  6.076441E-05
 4.093947E-02  2.306919E-03  3.952926E-05
 3.686021E-02  1.659575E-03  2.418180E-05
 3.258747E-02  1.109019E-03  1.324533E-05
 2.635475E-02  5.336171E-04  4.437584E-06
 2.210026E-02  2.825053E-04  1.714013E-06
 1.931125E-02  1.711466E-04  8.091876E-07
 1.652461E-02  9.483170E-05  3.342500E-07
 1.528491E-02  7.031697E-05  2.132708E-07
 1.300307E-02  3.759716E-05  8.355009E-08
 1.017778E-02  1.440077E-05  1.978670E-08
 8.756823E-03  7.954735E-06  8.175137E-09
 7.761572E-03  4.933270E-06  3.947230E-09
 7.064310E-03  3.395485E-06  2.259410E-09
 6.650588E-03  2.671544E-06  1.553517E-09
 6.315934E-03  2.175630E-06  1.162799E-09
 5.981331E-03  1.751925E-06  8.505050E-10
 5.646588E-03  1.392893E-06  6.078937E-10
 5.312049E-03  1.092155E-06  4.113278E-10
 4.978259E-03  8.431982E-07  2.881573E-10
 4.644954E-03  6.395728E-07  1.982637E-10
 4.219844E-03  4.361592E-07  9.887384E-11
 3.829632E-03  2.960315E-07  7.804748E-11
 3.436975E-03  1.922175E-07  2.974527E-11
 2.910469E-03  9.891541E-08  1.669863E-11
 2.514813E-03  5.519188E-08  2.189990E-12
 2.172156E-03  3.071025E-08  3.647954E-12
 1.809853E-03  1.480967E-08  1.272297E-12
 1.432099E-03  5.812942E-09  -1.286480E-12
 1.070622E-03  1.809900E-09  8.035807E-13
 6.724349E-04  2.857532E-10  -7.536919E-13
 0.9566938  0.6102081  0.2170407
 0.7958630  0.4902766  0.1419962
 0.7030742  0.4218818  0.1077876
 0.5877376  0.3379757  7.327781E-02
 0.5193896  0.2890299  5.645249E-02
 0.4147888  0.2156751  3.524727E-02
 0.2851043  0.1286458  1.584823E-02
 0.2522533  0.1076391  1.209360E-02
 0.2128689  8.326766E-02  8.216626E-03
 0.1997862  7.541227E-02  7.082549E-03
 0.1824803  6.524293E-02  5.703115E-03
 0.1456350  4.463263E-02  3.238772E-03
 0.1210101  3.190569E-02  1.966480E-03
 9.880274E-02  2.144548E-02  1.090177E-03
 9.593535E-02  2.018366E-02  9.963178E-04
 9.066294E-02  1.792551E-02  8.353932E-04
 7.567919E-02  1.200905E-02  4.608098E-04
 8.396278E-02  1.518182E-02  6.527653E-04
 6.778988E-02  9.245978E-03  3.124391E-04
 6.166824E-02  7.301237E-03  2.199208E-04
 5.523325E-02  5.469492E-03  1.430871E-04
 4.902377E-02  3.932194E-03  8.753642E-05
 4.271624E-02  2.625725E-03  4.794678E-05
 3.388031E-02  1.261881E-03  1.606419E-05
 2.808706E-02  6.674958E-04  6.202667E-06
 2.438432E-02  4.041660E-04  2.928622E-06
 2.075062E-02  2.238343E-04  1.209471E-06
 1.915287E-02  1.659372E-04  7.721861E-07
 1.623797E-02  8.869241E-05  3.025998E-07
 1.266782E-02  3.395877E-05  7.175582E-08
 1.088493E-02  1.875470E-05  2.941320E-08
 9.640561E-03  1.163001E-05  1.429128E-08
 8.770572E-03  8.004393E-06  8.238917E-09
 8.254934E-03  6.297743E-06  5.765216E-09
 7.837981E-03  5.128434E-06  4.243529E-09
 7.421338E-03  4.129471E-06  3.057868E-09
 7.004765E-03  3.283100E-06  2.173212E-09
 6.588972E-03  2.574293E-06  1.523402E-09
 6.173875E-03  1.987328E-06  1.014721E-09
 5.759797E-03  1.507417E-06  7.039382E-10
 5.231818E-03  1.027941E-06  3.575822E-10
 4.747202E-03  6.976022E-07  2.244802E-10
 4.259836E-03  4.529455E-07  8.357062E-11
 3.606677E-03  2.330545E-07  3.005890E-11
 3.116922E-03  1.300859E-07  1.775183E-11
 2.691440E-03  7.236788E-08  8.980333E-12
 2.242170E-03  3.488467E-08  -2.537878E-12
 1.774964E-03  1.370527E-08  -2.726573E-13
 1.324547E-03  4.257048E-09  -1.282500E-12
 8.375491E-04  6.785524E-10  2.585718E-13
 1.437752  0.9822114  0.5241100
 1.214206  0.8061812  0.3740283
 1.092780  0.7130325  0.2957576
 0.9459963  0.6021811  0.2114086
 0.8569373  0.5356299  0.1680575
 0.7108101  0.4275572  0.1104061
 0.5038010  0.2779670  5.295629E-02
 0.4460807  0.2373873  4.104747E-02
 0.3742239  0.1878861  2.838739E-02
 0.3497850  0.1713672  2.460569E-02
 0.3170920  0.1495746  1.995317E-02
 0.2465072  0.1040232  1.148521E-02
 0.1991165  7.501386E-02  7.026603E-03
 0.1568201  5.071694E-02  3.917343E-03
 0.1514246  4.776109E-02  3.582313E-03
 0.1415598  4.245912E-02  3.006974E-03
 0.1140351  2.850071E-02  1.663016E-03
 0.1291468  3.599739E-02  2.352573E-03
 9.994365E-02  2.195383E-02  1.128766E-03
 8.925748E-02  1.733785E-02  7.950518E-04
 7.830309E-02  1.298585E-02  5.175775E-04
 6.804754E-02  9.331833E-03  3.167605E-04
 5.799330E-02  6.226893E-03  1.735502E-04
 4.460318E-02  2.988344E-03  5.814762E-05
 3.629318E-02  1.579006E-03  2.245028E-05
 3.117430E-02  9.553821E-04  1.059961E-05
 2.628650E-02  5.287331E-04  4.377391E-06
 2.417619E-02  3.918542E-04  2.795869E-06
 2.038019E-02  2.093319E-04  1.094051E-06
 1.581217E-02  8.010484E-05  2.595964E-07
 1.355791E-02  4.422979E-05  1.066256E-07
 1.199300E-02  2.742337E-05  5.198186E-08
 1.090218E-02  1.887181E-05  2.965713E-08
 1.025699E-02  1.484709E-05  2.065135E-08
 9.735893E-03  1.209001E-05  1.521952E-08
 9.215627E-03  9.734469E-06  1.090547E-08
 8.696110E-03  7.739130E-06  7.777988E-09
 8.177907E-03  6.068137E-06  5.454212E-09
 7.660876E-03  4.684338E-06  3.635337E-09
 7.145516E-03  3.552973E-06  2.456551E-09
 6.489299E-03  2.423005E-06  1.381762E-09
 5.886665E-03  1.644110E-06  7.640885E-10
 5.281698E-03  1.067609E-06  3.698330E-10
 4.470860E-03  5.492852E-07  1.336998E-10
 3.863455E-03  3.066088E-07  7.611258E-11
 3.335611E-03  1.705414E-07  2.740179E-11
 2.778809E-03  8.223534E-08  6.615754E-12
 2.199463E-03  3.230256E-08  1.833192E-12
 1.642295E-03  1.004131E-08  7.179135E-13
 1.036835E-03  1.597406E-09  -3.713785E-14
 1.951394  1.416896  0.8542780
 1.762091  1.250220  0.7350657
 1.622257  1.132582  0.6457256
 1.422653  0.9701180  0.5139958
 1.297529  0.8710567  0.4297750
 1.102706  0.7205915  0.3019377
 0.8360577  0.5200978  0.1588167
 0.7561581  0.4609284  0.1265943
 0.6495301  0.3827521  9.074473E-02
 0.6111342  0.3548766  7.962730E-02
 0.5579348  0.3165503  6.563381E-02
 0.4357705  0.2302090  3.908658E-02
 0.3485271  0.1705220  2.441811E-02
 0.2680290  0.1176591  1.383809E-02
 0.2576532  0.1110539  1.267850E-02
 0.2386575  9.911473E-02  1.067756E-02
 0.1857564  6.714708E-02  5.953574E-03
 0.2147529  8.440971E-02  8.386328E-03
 0.1589722  5.190634E-02  4.054963E-03
 0.1389438  4.107690E-02  2.862566E-03
 0.1187902  3.081126E-02  1.867124E-03
 0.1003985  2.215747E-02  1.144346E-03
 8.296370E-02  1.478571E-02  6.276303E-04
 6.096004E-02  7.088546E-03  2.104592E-04
 4.817502E-02  3.740940E-03  8.127029E-05
 4.067514E-02  2.261380E-03  3.837255E-05
 3.378580E-02  1.250309E-03  1.584374E-05
 3.089087E-02  9.262424E-04  1.012025E-05
 2.579521E-02  4.944418E-04  3.960026E-06
 1.983106E-02  1.890504E-04  9.389952E-07
 1.694377E-02  1.043463E-04  3.856113E-07
 1.495711E-02  6.468265E-05  1.883016E-07
 1.357968E-02  4.450613E-05  1.075832E-07
 1.276743E-02  3.501190E-05  7.509527E-08
 1.211273E-02  2.850855E-05  5.533235E-08
 1.146004E-02  2.295285E-05  3.982935E-08
 1.080916E-02  1.824681E-05  2.828418E-08
 1.016081E-02  1.430610E-05  1.970126E-08
 9.514965E-03  1.104337E-05  1.330892E-08
 8.871601E-03  8.375334E-06  8.758652E-09
 8.053846E-03  5.711535E-06  4.984234E-09
 7.303554E-03  3.875383E-06  2.786042E-09
 6.551373E-03  2.516517E-06  1.441129E-09
 5.543770E-03  1.294664E-06  5.276825E-10
 4.789023E-03  7.225132E-07  2.165611E-10
 4.134388E-03  4.019309E-07  1.001760E-10
 3.443943E-03  1.937976E-07  2.416349E-11
 2.725592E-03  7.611979E-08  4.639781E-12
 2.034783E-03  2.366112E-08  1.216088E-12
 1.285574E-03  3.767277E-09  1.066277E-12
 2.464083  1.905245  1.208818
 2.209994  1.660402  1.032138
 2.083007  1.539426  0.9422171
 1.940509  1.407054  0.8473598
 1.841395  1.318777  0.7848734
 1.634750  1.142951  0.6538075
 1.268737  0.8485439  0.4104221
 1.161547  0.7655962  0.3394618
 1.024606  0.6613459  0.2547902
 0.9758610  0.6246089  0.2273520
 0.9075783  0.5734129  0.1919264
